date,latitude,longitude,horizontalmovementinkm,turningangleinradians
16/11/2005 00:00:00,49.08569,-6.553006,4.16323254900000,-0.20986503000000
17/11/2005 00:00:00,49.10914,-6.508569,5.50180553900000,0.05365094600000
18/11/2005 00:00:00,49.14215,-6.452424,4.77298421200000,0.38187714500000
19/11/2005 00:00:00,49.18064,-6.423476,5.74095971000000,-2.80989504900000
20/11/2005 00:00:00,49.12943,-6.433387,14.13849338000000,-0.21037766600000
21/11/2005 00:00:00,49.00942,-6.497236,5.99220672400000,0.00286125800000
22/11/2005 00:00:00,48.95851,-6.524048,4.14936935100000,-0.11612312000000
23/11/2005 00:00:00,48.92491,-6.548675,7.90981888800000,-0.10031440800000
24/11/2005 00:00:00,48.86427,-6.60505,1.36366725400000,-1.01737193000000
25/11/2005 00:00:00,48.86423,-6.623636,4.46667285400000,-1.63496562500000
26/11/2005 00:00:00,48.90432,-6.61992,13.21318403000000,-0.19995982800000
27/11/2005 00:00:00,49.0191,-6.573307,6.97776428400000,0.11124019000000
28/11/2005 00:00:00,49.08114,-6.559057,13.60535588000000,0.02748550500000
29/11/2005 00:00:00,49.20256,-6.536288,0.46972605400000,0.67257323500000
30/11/2005 00:00:00,49.20616,-6.539659,0.86099694300000,0.95189603100000
01/12/2005 00:00:00,49.20669,-6.551447,1.24087494300000,-1.79266661700000
02/12/2005 00:00:00,49.21738,-6.546569,1.40688083400000,-1.82447704900000
03/12/2005 00:00:00,49.21083,-6.530049,3.52493693200000,-0.10872031700000
04/12/2005 00:00:00,49.19157,-6.491635,5.57244207700000,0.31819716000000
05/12/2005 00:00:00,49.17509,-6.419451,7.55936906900000,0.43067691300000
06/12/2005 00:00:00,49.18156,-6.316241,5.05529359400000,-0.64203172600000
07/12/2005 00:00:00,49.15794,-6.257011,22.32035395000000,-1.02142669000000
08/12/2005 00:00:00,48.95724,-6.25599,7.28497231300000,0.53656929100000
09/12/2005 00:00:00,48.90104,-6.204911,9.46333619000000,1.37718623700000
10/12/2005 00:00:00,48.92986,-6.083429,16.98729342000000,0.19206842200000
11/12/2005 00:00:00,49.00801,-5.884081,19.88926686000000,0.11022447500000
12/12/2005 00:00:00,49.11584,-5.666959,16.35757934000000,-0.43869301400000
13/12/2005 00:00:00,49.14628,-5.447672,15.60427994000000,-0.00761885700000
14/12/2005 00:00:00,49.17428,-5.238032,16.86734280000000,0.06047894400000
15/12/2005 00:00:00,49.21346,-5.01447,18.74864360000000,-0.00394071700000
16/12/2005 00:00:00,49.25634,-4.765496,18.82285199000000,0.11040891100000
17/12/2005 00:00:00,49.31717,-4.524054,20.72353271000000,0.11397611400000
18/12/2005 00:00:00,49.40347,-4.271214,23.00101919000000,-0.03574270300000
19/12/2005 00:00:00,49.4926,-3.984986,20.95408776000000,0.02474892300000
20/12/2005 00:00:00,49.57801,-3.726958,24.28728429000000,-0.01212769000000
21/12/2005 00:00:00,49.67458,-3.425459,22.86240862000000,-0.02142308700000
22/12/2005 00:00:00,49.76153,-3.138188,23.73838097000000,-0.05604550300000
23/12/2005 00:00:00,49.84081,-2.83204,26.18613124000000,0.14349836300000
24/12/2005 00:00:00,49.95861,-2.516465,22.89387853000000,-0.17828885200000
25/12/2005 00:00:00,50.02838,-2.21609,26.50008777000000,0.13518418000000
26/12/2005 00:00:00,50.13857,-1.887811,25.20964395000000,-0.02706707100000
27/12/2005 00:00:00,50.23793,-1.570542,26.36553193000000,0.08763588900000
28/12/2005 00:00:00,50.36009,-1.253431,29.26572216000000,0.08144028800000
29/12/2005 00:00:00,50.51355,-0.9188293,9.18017950800000,-1.76215760700000
30/12/2005 00:00:00,50.43865,-0.8645302,3.92715456700000,0.74846424000000
31/12/2005 00:00:00,50.42526,-0.81338773,6.63366650900000,1.49277785400000
01/01/2006 00:00:00,50.47851,-0.7713394,15.71826845000000,0.39062853300000
02/01/2006 00:00:00,50.6194,-0.7544634,20.27256396000000,-2.19051292600000
03/01/2006 00:00:00,50.50238,-0.5351362,13.77338171000000,0.40581392800000
04/01/2006 00:00:00,50.46683,-0.34924016,13.48556512000000,0.27069725900000
05/01/2006 00:00:00,50.46434,-0.15934478,11.95289859000000,0.14382324600000
06/01/2006 00:00:00,50.47757,0.007742051,14.46120176000000,0.01826626100000
07/01/2006 00:00:00,50.4959,0.209473938,15.98594902000000,0.17359247100000
08/01/2006 00:00:00,50.54042,0.42378662,14.76948344000000,0.05051511300000
09/01/2006 00:00:00,50.58789,0.61846024,,
